time,true_position,true_velocity,S1,S2,S3,fault_S1,fault_S2,fault_S3,truebias_S1,truevar_S1,clean_S1,truebias_S2,truevar_S2,clean_S2,truebias_S3,truevar_S3,clean_S3
1.69,1.645491008,1.023527292,1.673933906,1.807280014,1.829105228,0,0,0,0,0.01,1.645491008,0,0.0225,1.645491008,0,0.04,1.645491008
1.7,1.65553758,0.9702401502,1.776033644,1.781512095,1.429881826,0,0,0,0,0.01,1.65553758,0,0.0225,1.65553758,0,0.04,1.65553758
1.71,1.665044291,0.9249192099,1.721092075,1.718560544,1.499797458,0,0,0,0,0.01,1.665044291,0,0.0225,1.665044291,0,0.04,1.665044291
1.72,1.674293771,0.9191916918,1.856766801,1.666225463,1.453883509,0,0,0,0,0.01,1.674293771,0,0.0225,1.674293771,0,0.04,1.674293771
1.73,1.68358332,0.9333784879,1.794241695,1.750040497,1.662238084,0,0,0,0,0.01,1.68358332,0,0.0225,1.68358332,0,0.04,1.68358332
1.74,1.692977557,0.926856558,1.65766112,1.701699703,1.670239266,0,0,0,0,0.01,1.692977557,0,0.0225,1.692977557,0,0.04,1.692977557
1.75,1.701983244,0.883071695,1.75703728,1.677915153,1.940815129,0,0,0,0,0.01,1.701983244,0,0.0225,1.701983244,0,0.04,1.701983244
1.76,1.710938157,0.9058462979,1.867915771,1.621668255,1.634632317,0,0,0,0,0.01,1.710938157,0,0.0225,1.710938157,0,0.04,1.710938157
1.77,1.720137412,0.9225071824,1.565603658,1.812335237,1.962232343,0,0,0,0,0.01,1.720137412,0,0.0225,1.720137412,0,0.04,1.720137412
1.78,1.729202735,0.8961228435,1.694889553,1.587808391,1.709867925,0,0,0,0,0.01,1.729202735,0,0.0225,1.729202735,0,0.04,1.729202735
1.79,1.738386912,0.9323086829,1.644196565,1.60376719,1.872747119,0,0,0,0,0.01,1.738386912,0,0.0225,1.738386912,0,0.04,1.738386912
1.8,1.747650073,0.9329316153,1.585057084,1.719950146,1.808482216,0,0,0,0,0.01,1.747650073,0,0.0225,1.747650073,0,0.04,1.747650073
1.81,1.757132379,0.9393263296,1.582465747,1.849032459,2.100541232,0,0,0,0,0.01,1.757132379,0,0.0225,1.757132379,0,0.04,1.757132379
1.82,1.766448296,0.9526707926,1.717268084,1.638535864,1.663858264,0,0,0,0,0.01,1.766448296,0,0.0225,1.766448296,0,0.04,1.766448296
1.83,1.776035271,0.9545582357,1.808797829,1.918873658,2.114644499,0,0,0,0,0.01,1.776035271,0,0.0225,1.776035271,0,0.04,1.776035271
1.84,1.785637065,0.9641708782,1.800629213,1.804815114,1.845503559,0,0,0,0,0.01,1.785637065,0,0.0225,1.785637065,0,0.04,1.785637065
1.85,1.795507786,1.008290523,1.877009079,1.797163599,1.763602471,0,0,0,0,0.01,1.795507786,0,0.0225,1.795507786,0,0.04,1.795507786
1.86,1.805457559,0.9984132483,1.962512508,1.814484283,1.734314005,0,0,0,0,0.01,1.805457559,0,0.0225,1.805457559,0,0.04,1.805457559
1.87,1.815155406,0.9416220666,1.869628445,1.903600888,1.89656282,0,0,0,0,0.01,1.815155406,0,0.0225,1.815155406,0,0.04,1.815155406
1.88,1.824580746,0.9353102349,1.916596919,1.985804625,1.945610848,0,0,0,0,0.01,1.824580746,0,0.0225,1.824580746,0,0.04,1.824580746
1.89,1.833971317,0.9277385274,1.743257914,2.029398152,1.88541968,0,0,0,0,0.01,1.833971317,0,0.0225,1.833971317,0,0.04,1.833971317
1.9,1.843257853,0.9219786381,1.855426125,1.749123147,1.733097478,0,0,0,0,0.01,1.843257853,0,0.0225,1.843257853,0,0.04,1.843257853
1.91,1.852580732,0.9348160265,1.910491056,1.507032909,2.015042217,0,0,0,0,0.01,1.852580732,0,0.0225,1.852580732,0,0.04,1.852580732
1.92,1.862035236,0.9686081374,1.899737438,1.986350432,1.883275639,0,0,0,0,0.01,1.862035236,0,0.0225,1.862035236,0,0.04,1.862035236
1.93,1.871571728,0.9374471863,1.790018369,2.19898796,1.551397147,0,0,0,0,0.01,1.871571728,0,0.0225,1.871571728,0,0.04,1.871571728
1.94,1.881018266,0.9641779587,1.905701588,2.138828151,2.29967828,0,0,0,0,0.01,1.881018266,0,0.0225,1.881018266,0,0.04,1.881018266
1.95,1.890668613,0.9524293532,1.99183957,1.758434609,1.852970422,0,0,0,0,0.01,1.890668613,0,0.0225,1.890668613,0,0.04,1.890668613
1.96,1.900069394,0.9391975,1.97185675,1.926690582,1.637210276,0,0,0,0,0.01,1.900069394,0,0.0225,1.900069394,0,0.04,1.900069394
1.97,1.909405905,0.9223153649,1.845704296,1.949521622,1.449203695,0,0,0,0,0.01,1.909405905,0,0.0225,1.909405905,0,0.04,1.909405905
1.98,1.918683146,0.9344314494,1.922634351,2.070269723,2.203917578,0,0,0,0,0.01,1.918683146,0,0.0225,1.918683146,0,0.04,1.918683146
1.99,1.927984292,0.91351915,2.044868067,2.011151765,1.904310466,0,0,0,0,0.01,1.927984292,0,0.0225,1.927984292,0,0.04,1.927984292
2,1.937129283,0.9345995924,2.029223568,1.925591234,2.054843591,0,0,0,0,0.01,1.937129283,0,0.0225,1.937129283,0,0.04,1.937129283
2.01,1.946420759,0.9376668172,1.914379182,2.076035492,1.858487539,0,0,0,0,0.01,1.946420759,0,0.0225,1.946420759,0,0.04,1.946420759
2.02,1.955800972,0.9140979197,2.063403178,1.983362231,1.851624338,0,0,0,0,0.01,1.955800972,0,0.0225,1.955800972,0,0.04,1.955800972
2.03,1.964794004,0.8963986191,1.848564511,1.695987767,1.81806549,0,0,0,0,0.01,1.964794004,0,0.0225,1.964794004,0,0.04,1.964794004
2.04,1.973737432,0.898380513,1.888332909,1.733925329,1.922767696,0,0,0,0,0.01,1.973737432,0,0.0225,1.973737432,0,0.04,1.973737432
2.05,1.982675217,0.8997576441,1.978707747,1.915986547,1.644292681,0,0,0,0,0.01,1.982675217,0,0.0225,1.982675217,0,0.04,1.982675217
2.06,1.991511107,0.8533579254,1.898338085,1.967646373,2.128302994,0,0,0,0,0.01,1.991511107,0,0.0225,1.991511107,0,0.04,1.991511107
2.07,1.999857726,0.8262393768,1.899859892,1.960568727,1.827849614,0,0,0,0,0.01,1.999857726,0,0.0225,1.999857726,0,0.04,1.999857726
2.08,2.007786101,0.7799213474,1.831027682,2.296341455,1.873061021,0,0,0,0,0.01,2.007786101,0,0.0225,2.007786101,0,0.04,2.007786101
2.09,2.015734363,0.8093268371,2.068988721,2.193059202,1.735565526,0,0,0,0,0.01,2.015734363,0,0.0225,2.015734363,0,0.04,2.015734363
2.1,2.023959659,0.8314143459,2.158247241,2.072514712,2.046890118,0,0,0,0,0.01,2.023959659,0,0.0225,2.023959659,0,0.04,2.023959659
2.11,2.032671558,0.8848177317,2.026304505,1.846056298,1.727603584,0,0,0,0,0.01,2.032671558,0,0.0225,2.032671558,0,0.04,2.032671558
2.12,2.041185323,0.8549223962,1.918144359,1.886866094,2.258140843,0,0,0,0,0.01,2.041185323,0,0.0225,2.041185323,0,0.04,2.041185323
2.13,2.049716507,0.8493155427,2.082003804,2.04149206,2.420920866,0,0,0,0,0.01,2.049716507,0,0.0225,2.049716507,0,0.04,2.049716507
2.14,2.058081382,0.8233783484,2.096696559,2.103432717,1.947986994,0,0,0,0,0.01,2.058081382,0,0.0225,2.058081382,0,0.04,2.058081382
2.15,2.066327443,0.8485444596,1.978446458,1.904936142,1.788415508,0,0,0,0,0.01,2.066327443,0,0.0225,2.066327443,0,0.04,2.066327443
2.16,2.074703898,0.8282028397,2.313359026,1.917539039,2.202168232,0,0,0,0,0.01,2.074703898,0,0.0225,2.074703898,0,0.04,2.074703898
2.17,2.083071471,0.8604040748,2.044296643,2.28696263,1.894906119,0,0,0,0,0.01,2.083071471,0,0.0225,2.083071471,0,0.04,2.083071471
2.18,2.091620145,0.8589169531,2.196884659,2.005592448,2.359555366,0,0,0,0,0.01,2.091620145,0,0.0225,2.091620145,0,0.04,2.091620145
2.19,2.100044668,0.8243311713,2.22019451,1.961248195,2.311552799,0,0,0,0,0.01,2.100044668,0,0.0225,2.100044668,0,0.04,2.100044668
2.2,2.108296537,0.8244615252,1.894744687,2.235026886,2.024031051,0,0,0,0,0.01,2.108296537,0,0.0225,2.108296537,0,0.04,2.108296537
2.21,2.116351669,0.8074622983,2.192767423,1.870743923,2.317789678,0,0,0,0,0.01,2.116351669,0,0.0225,2.116351669,0,0.04,2.116351669
2.22,2.124440526,0.8288035092,2.026760806,2.091675696,2.235961979,0,0,0,0,0.01,2.124440526,0,0.0225,2.124440526,0,0.04,2.124440526
2.23,2.132806312,0.838480314,1.954952597,2.151977082,2.177073786,0,0,0,0,0.01,2.132806312,0,0.0225,2.132806312,0,0.04,2.132806312
2.24,2.141219194,0.8334235795,2.118613373,2.205608179,1.972253327,0,0,0,0,0.01,2.141219194,0,0.0225,2.141219194,0,0.04,2.141219194
2.25,2.1496476,0.84407671,2.299442468,1.924474527,2.074166346,0,0,0,0,0.01,2.1496476,0,0.0225,2.1496476,0,0.04,2.1496476
2.26,2.158156468,0.8509443278,2.155606276,2.253018574,2.287595721,0,0,0,0,0.01,2.158156468,0,0.0225,2.158156468,0,0.04,2.158156468
2.27,2.166777574,0.8568050666,2.282460587,1.937439509,2.367642795,0,0,0,0,0.01,2.166777574,0,0.0225,2.166777574,0,0.04,2.166777574
2.28,2.175559816,0.8752545164,2.121031489,1.956864563,1.932494373,0,0,0,0,0.01,2.175559816,0,0.0225,2.175559816,0,0.04,2.175559816
2.29,2.184169655,0.8572785203,2.290575527,2.097566066,2.588199511,0,0,0,0,0.01,2.184169655,0,0.0225,2.184169655,0,0.04,2.184169655
2.3,2.192832634,0.8724416798,2.206740965,1.943992227,2.383037122,0,0,0,0,0.01,2.192832634,0,0.0225,2.192832634,0,0.04,2.192832634
2.31,2.201636593,0.8859495184,2.246060522,2.459248285,2.284475588,0,0,0,0,0.01,2.201636593,0,0.0225,2.201636593,0,0.04,2.201636593
2.32,2.210508956,0.8840937704,2.239917934,2.337916203,2.225152413,0,0,0,0,0.01,2.210508956,0,0.0225,2.210508956,0,0.04,2.210508956
2.33,2.219295842,0.886840525,2.269648295,2.156752722,2.515176547,0,0,0,0,0.01,2.219295842,0,0.0225,2.219295842,0,0.04,2.219295842
2.34,2.228144586,0.8825444091,2.356074082,2.118193006,2.25318026,0,0,0,0,0.01,2.228144586,0,0.0225,2.228144586,0,0.04,2.228144586
2.35,2.236848586,0.8759924018,2.056130763,2.458770377,2.053560184,0,0,0,0,0.01,2.236848586,0,0.0225,2.236848586,0,0.04,2.236848586
2.36,2.245417908,0.8426584874,2.251436002,2.027888416,2.003160043,0,0,0,0,0.01,2.245417908,0,0.0225,2.245417908,0,0.04,2.245417908
2.37,2.253647703,0.8008526122,2.358150654,2.274101156,2.181819386,0,0,0,0,0.01,2.253647703,0,0.0225,2.253647703,0,0.04,2.253647703
2.38,2.261666134,0.805658055,2.42490276,2.307431935,2.372072159,0,0,0,0,0.01,2.261666134,0,0.0225,2.261666134,0,0.04,2.261666134
2.39,2.269847926,0.8152249101,2.335876779,2.105258574,2.002087432,0,0,0,0,0.01,2.269847926,0,0.0225,2.269847926,0,0.04,2.269847926
2.4,2.277870794,0.8020991737,2.128008715,2.152065044,2.090394773,0,0,0,0,0.01,2.277870794,0,0.0225,2.277870794,0,0.04,2.277870794
2.41,2.285764363,0.7882670265,2.353419581,2.203589265,2.388795376,0,0,0,0,0.01,2.285764363,0,0.0225,2.285764363,0,0.04,2.285764363
2.42,2.293744979,0.7899417108,2.401784824,2.361583963,2.353179451,0,0,0,0,0.01,2.293744979,0,0.0225,2.293744979,0,0.04,2.293744979
2.43,2.301716055,0.8008672511,2.483275181,2.108568617,2.377285042,0,0,0,0,0.01,2.301716055,0,0.0225,2.301716055,0,0.04,2.301716055
2.44,2.309595628,0.7845715132,2.479996183,2.082550063,2.537439997,0,0,0,0,0.01,2.309595628,0,0.0225,2.309595628,0,0.04,2.309595628
2.45,2.31734155,0.7757360454,2.396392142,2.294423345,2.20008622,0,0,0,0,0.01,2.31734155,0,0.0225,2.31734155,0,0.04,2.31734155
2.46,2.325140916,0.7631091934,2.314186936,2.257093162,2.52828378,0,0,0,0,0.01,2.325140916,0,0.0225,2.325140916,0,0.04,2.325140916
2.47,2.332973046,0.7941213674,2.225094777,2.450174666,2.161700113,0,0,0,0,0.01,2.332973046,0,0.0225,2.332973046,0,0.04,2.332973046
2.48,2.341048443,0.8317688604,2.349102783,2.419614842,2.329065098,0,0,0,0,0.01,2.341048443,0,0.0225,2.341048443,0,0.04,2.341048443
2.49,2.349278553,0.8190555748,2.165142575,2.618064592,2.377272693,0,0,0,0,0.01,2.349278553,0,0.0225,2.349278553,0,0.04,2.349278553
2.5,2.35751613,0.846779562,2.540496292,2.362625735,2.398389474,0,0,0,0,0.01,2.35751613,0,0.0225,2.35751613,0,0.04,2.35751613
2.51,2.365989281,0.8573801567,2.409351138,2.629347232,2.548054516,0,0,0,0,0.01,2.365989281,0,0.0225,2.365989281,0,0.04,2.365989281
2.52,2.374625561,0.8501845282,2.29033058,2.49458067,2.570089428,0,0,0,0,0.01,2.374625561,0,0.0225,2.374625561,0,0.04,2.374625561
2.53,2.383041296,0.8427704862,2.454533808,2.605830632,2.480998897,0,0,0,0,0.01,2.383041296,0,0.0225,2.383041296,0,0.04,2.383041296
2.54,2.391607782,0.8837788426,2.351936273,2.369781841,2.410265009,0,0,0,0,0.01,2.391607782,0,0.0225,2.391607782,0,0.04,2.391607782
2.55,2.400378778,0.8950557981,2.419924481,2.524058307,2.549560667,0,0,0,0,0.01,2.400378778,0,0.0225,2.400378778,0,0.04,2.400378778
2.56,2.409377525,0.895100592,2.444524309,2.271906199,2.253971392,0,0,0,0,0.01,2.409377525,0,0.0225,2.409377525,0,0.04,2.409377525
2.57,2.418554359,0.9242185343,2.493332848,2.451903402,2.455002205,0,0,0,0,0.01,2.418554359,0,0.0225,2.418554359,0,0.04,2.418554359
2.58,2.427851061,0.9449158697,2.309828702,2.314834759,2.409123386,0,0,0,0,0.01,2.427851061,0,0.0225,2.427851061,0,0.04,2.427851061
2.59,2.437187708,0.9357151656,2.457002304,2.32687653,2.474269121,0,0,0,0,0.01,2.437187708,0,0.0225,2.437187708,0,0.04,2.437187708
2.6,2.446429702,0.9020136423,2.424606268,2.608449202,2.477574721,0,0,0,0,0.01,2.446429702,0,0.0225,2.446429702,0,0.04,2.446429702
2.61,2.455573214,0.9371026669,2.574766933,2.23044772,2.618477214,0,0,0,0,0.01,2.455573214,0,0.0225,2.455573214,0,0.04,2.455573214
2.62,2.465076754,0.9590113047,2.464670744,2.45225056,2.233109029,0,0,0,0,0.01,2.465076754,0,0.0225,2.465076754,0,0.04,2.465076754
2.63,2.474581222,0.9557809607,2.496106574,2.563509644,2.29055931,0,0,0,0,0.01,2.474581222,0,0.0225,2.474581222,0,0.04,2.474581222
2.64,2.48418516,0.9423346236,2.408012096,2.456118896,2.52828876,0,0,0,0,0.01,2.48418516,0,0.0225,2.48418516,0,0.04,2.48418516
2.65,2.493719796,0.9443675174,2.699616813,2.691705233,3.075439468,0,0,0,0,0.01,2.493719796,0,0.0225,2.493719796,0,0.04,2.493719796
2.66,2.503235849,0.9596671931,2.527546943,2.389366854,2.588622684,0,0,0,0,0.01,2.503235849,0,0.0225,2.503235849,0,0.04,2.503235849
2.67,2.512842154,0.9636556844,2.639289492,2.471251299,2.304773754,0,0,0,0,0.01,2.512842154,0,0.0225,2.512842154,0,0.04,2.512842154
2.68,2.522576658,0.9824766858,2.574966826,2.469049559,2.743545722,0,0,0,0,0.01,2.522576658,0,0.0225,2.522576658,0,0.04,2.522576658
2.69,2.532386723,0.9914508597,2.367305767,2.572102618,2.62549713,0,0,0,0,0.01,2.532386723,0,0.0225,2.532386723,0,0.04,2.532386723
2.7,2.54241844,1.011874303,2.519015233,2.460139494,2.754667524,0,0,0,0,0.01,2.54241844,0,0.0225,2.54241844,0,0.04,2.54241844
2.71,2.552795237,1.031854923,2.488231991,2.468884907,2.410901349,0,0,0,0,0.01,2.552795237,0,0.0225,2.552795237,0,0.04,2.552795237
2.72,2.563219409,1.025718435,2.672665643,2.697984029,2.688808114,0,0,0,0,0.01,2.563219409,0,0.0225,2.563219409,0,0.04,2.563219409
2.73,2.573662117,1.035690008,2.436549006,2.627779696,2.715243775,0,0,0,0,0.01,2.573662117,0,0.0225,2.573662117,0,0.04,2.573662117
2.74,2.584208625,1.055836377,2.787303042,2.525364903,2.379320805,0,0,0,0,0.01,2.584208625,0,0.0225,2.584208625,0,0.04,2.584208625
2.75,2.594727256,1.02899406,2.599164645,2.502188524,2.609799989,0,0,0,0,0.01,2.594727256,0,0.0225,2.594727256,0,0.04,2.594727256
2.76,2.605240738,1.072413434,2.549665213,2.746251264,2.50562785,0,0,0,0,0.01,2.605240738,0,0.0225,2.605240738,0,0.04,2.605240738
2.77,2.615923779,1.072438479,2.677138975,2.773628868,2.437409619,0,0,0,0,0.01,2.615923779,0,0.0225,2.615923779,0,0.04,2.615923779
2.78,2.626742928,1.094243949,2.627759186,2.655777583,2.683716454,0,0,0,0,0.01,2.626742928,0,0.0225,2.626742928,0,0.04,2.626742928
2.79,2.637728128,1.090386905,2.394260069,2.924649702,2.70569699,0,0,0,0,0.01,2.637728128,0,0.0225,2.637728128,0,0.04,2.637728128
2.8,2.64860325,1.087531445,2.710331875,2.711986484,3.084832775,0,0,0,0,0.01,2.64860325,0,0.0225,2.64860325,0,0.04,2.64860325
2.81,2.659473869,1.08318873,2.766803903,2.349935892,2.688483672,0,0,0,0,0.01,2.659473869,0,0.0225,2.659473869,0,0.04,2.659473869
2.82,2.670558766,1.139917495,2.783639363,2.731342868,2.86598102,0,0,0,0,0.01,2.670558766,0,0.0225,2.670558766,0,0.04,2.670558766
2.83,2.682026566,1.163604619,2.535881652,2.906873238,2.82904942,0,0,0,0,0.01,2.682026566,0,0.0225,2.682026566,0,0.04,2.682026566
2.84,2.693897288,1.197739093,2.702702012,2.795555845,2.50164409,0,0,0,0,0.01,2.693897288,0,0.0225,2.693897288,0,0.04,2.693897288
2.85,2.705828875,1.188774645,2.637139033,2.762745616,2.352044798,0,0,0,0,0.01,2.705828875,0,0.0225,2.705828875,0,0.04,2.705828875
2.86,2.717757744,1.202944281,2.67285363,2.772318786,3.004044644,0,0,0,0,0.01,2.717757744,0,0.0225,2.717757744,0,0.04,2.717757744
2.87,2.729836427,1.197673577,2.714238557,2.741537497,2.655600697,0,0,0,0,0.01,2.729836427,0,0.0225,2.729836427,0,0.04,2.729836427
2.88,2.741891059,1.216624278,2.826897584,2.617785508,2.725977823,0,0,0,0,0.01,2.741891059,0,0.0225,2.741891059,0,0.04,2.741891059
2.89,2.753957306,1.21749132,2.783947304,2.573826308,2.614136595,0,0,0,0,0.01,2.753957306,0,0.0225,2.753957306,0,0.04,2.753957306
2.9,2.766194085,1.221028142,2.536304894,2.693513271,2.828634933,0,0,0,0,0.01,2.766194085,0,0.0225,2.766194085,0,0.04,2.766194085
2.91,2.778471374,1.242277361,2.757650654,2.933497787,2.861718608,0,0,0,0,0.01,2.778471374,0,0.0225,2.778471374,0,0.04,2.778471374
2.92,2.790853158,1.236725431,2.802142703,2.778982713,2.692398444,0,0,0,0,0.01,2.790853158,0,0.0225,2.790853158,0,0.04,2.790853158
2.93,2.803364646,1.249394598,2.795472005,2.836631776,2.990015139,0,0,0,0,0.01,2.803364646,0,0.0225,2.803364646,0,0.04,2.803364646
2.94,2.815885976,1.262246612,2.762658779,2.767895586,2.983126162,0,0,0,0,0.01,2.815885976,0,0.0225,2.815885976,0,0.04,2.815885976
2.95,2.828368199,1.225112214,2.799826443,2.470703599,2.808515858,0,0,0,0,0.01,2.828368199,0,0.0225,2.828368199,0,0.04,2.828368199
2.96,2.840609461,1.209647417,2.861377223,2.973297382,2.971132074,0,0,0,0,0.01,2.840609461,0,0.0225,2.840609461,0,0.04,2.840609461
2.97,2.852808937,1.211169602,2.935917862,2.799655722,2.906238493,0,0,0,0,0.01,2.852808937,0,0.0225,2.852808937,0,0.04,2.852808937
2.98,2.865015776,1.220472,2.861214496,2.825170626,3.156669684,0,0,0,0,0.01,2.865015776,0,0.0225,2.865015776,0,0.04,2.865015776
2.99,2.877163698,1.217705734,2.722291794,2.847765492,2.797368284,0,0,0,0,0.01,2.877163698,0,0.0225,2.877163698,0,0.04,2.877163698
3,2.889347998,1.21258959,3.003890578,2.89639607,3.08267672,0,0,0,0,0.01,2.889347998,0,0.0225,2.889347998,0,0.04,2.889347998
3.01,2.901444017,1.208764065,2.944033801,2.932640882,3.042870166,0,0,0,0,0.01,2.901444017,0,0.0225,2.901444017,0,0.04,2.901444017
3.02,2.913456375,1.189384666,2.916902423,2.785350918,3.130044039,0,0,0,0,0.01,2.913456375,0,0.0225,2.913456375,0,0.04,2.913456375
3.03,2.925285014,1.187623846,2.772539054,3.138289723,2.869095351,0,0,0,0,0.01,2.925285014,0,0.0225,2.925285014,0,0.04,2.925285014
3.04,2.937301859,1.203708725,2.945267767,3.423165649,2.880919167,0,0,0,0,0.01,2.937301859,0,0.0225,2.937301859,0,0.04,2.937301859
3.05,2.949361727,1.192077237,2.987609821,3.164284547,2.79590858,0,0,0,0,0.01,2.949361727,0,0.0225,2.949361727,0,0.04,2.949361727
3.06,2.961451601,1.219939681,2.935041444,2.852568946,3.290922559,0,0,0,0,0.01,2.961451601,0,0.0225,2.961451601,0,0.04,2.961451601
3.07,2.973522494,1.204054807,2.777765704,2.754945402,2.851304315,0,0,0,0,0.01,2.973522494,0,0.0225,2.973522494,0,0.04,2.973522494
3.08,2.985475449,1.192434123,2.894155758,2.901730143,3.089198218,0,0,0,0,0.01,2.985475449,0,0.0225,2.985475449,0,0.04,2.985475449
3.09,2.997449168,1.201906039,3.18459666,3.26694394,2.932068278,0,0,0,0,0.01,2.997449168,0,0.0225,2.997449168,0,0.04,2.997449168
3.1,3.009378455,1.171979423,2.980505611,2.79260072,2.829704941,0,0,0,0,0.01,3.009378455,0,0.0225,3.009378455,0,0.04,3.009378455
3.11,3.021166397,1.175084835,2.822545485,3.157012718,2.571045387,0,0,0,0,0.01,3.021166397,0,0.0225,3.021166397,0,0.04,3.021166397
3.12,3.032966297,1.187940925,2.991653094,2.959769845,3.215653379,0,0,0,0,0.01,3.032966297,0,0.0225,3.032966297,0,0.04,3.032966297
3.13,3.044790793,1.182316876,3.016275377,2.935789997,2.877427412,0,0,0,0,0.01,3.044790793,0,0.0225,3.044790793,0,0.04,3.044790793
3.14,3.056518415,1.165569142,3.167244544,2.827774833,3.172612388,0,0,0,0,0.01,3.056518415,0,0.0225,3.056518415,0,0.04,3.056518415
3.15,3.068209591,1.181652263,3.217263542,3.311349665,3.338138905,0,0,0,0,0.01,3.068209591,0,0.0225,3.068209591,0,0.04,3.068209591
3.16,3.080092729,1.19291284,2.980345476,3.332628986,2.949439565,0,0,0,0,0.01,3.080092729,0,0.0225,3.080092729,0,0.04,3.080092729
3.17,3.091936792,1.175528044,3.078782732,3.278278994,3.12204169,0,0,0,0,0.01,3.091936792,0,0.0225,3.091936792,0,0.04,3.091936792
3.18,3.103954945,1.209252696,2.961921911,2.9411627,3.175485195,0,0,0,0,0.01,3.103954945,0,0.0225,3.103954945,0,0.04,3.103954945
3.19,3.116142202,1.237664843,3.127502192,2.958796514,3.028065237,0,0,0,0,0.01,3.116142202,0,0.0225,3.116142202,0,0.04,3.116142202
3.2,3.128688857,1.272065387,3.25159243,3.126759433,2.897194414,0,0,0,0,0.01,3.128688857,0,0.0225,3.128688857,0,0.04,3.128688857
3.21,3.141338023,1.255646597,3.057686588,3.214658689,3.040359961,0,0,0,0,0.01,3.141338023,0,0.0225,3.141338023,0,0.04,3.141338023
3.22,3.154014802,1.252706798,3.226803775,3.245668947,3.63217861,0,0,0,0,0.01,3.154014802,0,0.0225,3.154014802,0,0.04,3.154014802
3.23,3.166538652,1.251600064,3.270599672,3.232920238,3.251548183,0,0,0,0,0.01,3.166538652,0,0.0225,3.166538652,0,0.04,3.166538652
3.24,3.179005454,1.236717399,3.35782748,3.250539886,3.370713017,0,0,0,0,0.01,3.179005454,0,0.0225,3.179005454,0,0.04,3.179005454
3.25,3.191411748,1.243045092,3.252107654,3.285967821,3.514065883,0,0,0,0,0.01,3.191411748,0,0.0225,3.191411748,0,0.04,3.191411748
3.26,3.203881045,1.261897724,3.372420028,3.075525857,2.957105842,0,0,0,0,0.01,3.203881045,0,0.0225,3.203881045,0,0.04,3.203881045
3.27,3.216696182,1.297863652,3.2112071,3.447493748,3.106389816,0,0,0,0,0.01,3.216696182,0,0.0225,3.216696182,0,0.04,3.216696182
3.28,3.229698601,1.318215117,3.265388815,3.395781963,3.3796635,0,0,0,0,0.01,3.229698601,0,0.0225,3.229698601,0,0.04,3.229698601
3.29,3.242594858,1.268929505,3.26673892,3.320071191,3.358094723,0,0,0,0,0.01,3.242594858,0,0.0225,3.242594858,0,0.04,3.242594858
3.3,3.255277419,1.250682471,3.293829897,3.067148365,3.404110597,0,0,0,0,0.01,3.255277419,0,0.0225,3.255277419,0,0.04,3.255277419
3.31,3.267703925,1.233182658,3.382294325,3.399541606,3.032400586,0,0,0,0,0.01,3.267703925,0,0.0225,3.267703925,0,0.04,3.267703925
3.32,3.279840554,1.203353838,3.192099102,3.487396756,3.0525543,0,0,0,0,0.01,3.279840554,0,0.0225,3.279840554,0,0.04,3.279840554
3.33,3.291708768,1.161227856,3.267004702,3.484606629,3.371381151,0,0,0,0,0.01,3.291708768,0,0.0225,3.291708768,0,0.04,3.291708768
3.34,3.303337884,1.168510402,3.324778758,3.413487358,3.719700178,0,0,0,0,0.01,3.303337884,0,0.0225,3.303337884,0,0.04,3.303337884
3.35,3.315045745,1.195146018,3.172722802,3.347917563,3.242863728,0,0,0,0,0.01,3.315045745,0,0.0225,3.315045745,0,0.04,3.315045745
3.36,3.327037063,1.21038669,3.343248666,3.277547029,3.487074524,0,0,0,0,0.01,3.327037063,0,0.0225,3.327037063,0,0.04,3.327037063
3.37,3.339075915,1.209534662,3.336221114,3.354734958,3.475929057,0,0,0,0,0.01,3.339075915,0,0.0225,3.339075915,0,0.04,3.339075915
3.38,3.351062071,1.18045615,3.493642113,3.452365408,2.901642196,0,0,0,0,0.01,3.351062071,0,0.0225,3.351062071,0,0.04,3.351062071
3.39,3.362628334,1.156092567,3.163516542,3.320247342,3.256499373,0,0,0,0,0.01,3.362628334,0,0.0225,3.362628334,0,0.04,3.362628334
